"subj" "tid" "cond" "item" "nw" "cr" "trial" "expt" "acc" "sess" "nf" "p" "pc" "clust" "FPRT.c" "pcu" "isa" "isc" "isn" "isr" "FPRT" "FPRT.c1" "pcu1" 
"493" 9 1042 "c" "49" 0.334527275807903 13 -1.37749944981737 "essp" 0 1 35 -68.7542719477407 -1.07586437966103 "A" -0.694409777827605 -0.725719350310744 1 0 0 0 -0.667353368741122 "low" "low" 
"494" 9 1043 "a" "38" 1.57886541292503 15 -1.35407998040276 "essp" 1 1 51 59.8123569037077 -0.233321777489218 "A" 1.63305876390395 -0.725719350310744 1 0 0 0 1.55862567014051 "high" "low" 
"495" 9 1044 "c" "43" 0.956696344366465 14 -1.33066051098816 "essp" 0 1 41 -125.697218937261 -1.44903165611903 "A" -0.367229643028266 -0.725719350310744 1 0 0 0 -0.326285317353564 "low" "low" 
"496" 9 1045 "b" "69" -1.53197992986778 12 -1.30724104157356 "essp" 1 1 14 -26.8198406697808 -0.801053216257568 "N" -0.771817031852675 -0.725719350310744 0 0 1 0 -0.749595925572886 "low" "low" 
"497" 9 1048 "b" "21" 0.956696344366465 15 -1.14330475567133 "essp" 1 1 23 -1.54089874297841 -0.635391366822537 "A" -0.0309304695354084 -0.725719350310744 1 0 0 0 0.0137423233791343 "high" "low" 
"498" 9 1050 "a" "47" -0.287641792750658 13 -1.09646581684212 "essp" 1 1 16 147.903670319062 0.343971763585607 "C" -0.571105407792458 -0.725719350310744 0 1 0 0 -0.537586861767198 "low" "low" 
"499" 9 1051 "a" "35" 0.334527275807903 13 -1.07304634742752 "essp" 0 1 70 294.49966765084 1.30466719569965 "C" -1.6503675018743 -0.725719350310744 0 1 0 0 -1.72819638594382 "low" "low" 
"500" 9 1054 "b" "66" -0.90981086130922 13 -1.00278793918371 "essp" 0 1 24 124.645702304612 0.191554071162748 "N" -1.24508123978599 -0.725719350310744 0 0 1 0 -1.26606210554726 "low" "low" 
"501" 9 1055 "b" "39" -0.90981086130922 12 -0.979368469769103 "essp" 0 1 37 -2.50384933217452 -0.641701922698756 "A" -0.453584211445881 -0.725719350310744 1 0 0 0 -0.41529676656001 "low" "low" 
"502" 9 1057 "b" "30" -0.90981086130922 13 -0.932529530939896 "essp" 0 1 35 -112.549163506344 -1.3628677974628 "C" -1.3709353636748 -0.725719350310744 0 1 0 0 -1.40752946837113 "low" "low" 
"503" 9 1058 "a" "71" 0.956696344366465 16 -0.909110061525292 "essp" 0 1 29 167.51126172122 0.472467246666088 "A" 0.71824093747387 -0.725719350310744 1 0 0 0 0.735884165858008 "high" "low" 
"504" 9 1059 "b" "45" -0.287641792750658 13 -0.885690592110688 "essp" 0 1 30 256.858159531933 1.05798907647464 "A" -0.0158685768911249 -0.725719350310744 1 0 0 0 0.0287312337774708 "high" "low" 
"505" 9 1060 "a" "32" 1.57886541292503 15 -0.862271122696085 "essp" 0 1 36 478.981975043772 2.51364502077039 "B" 0.145752104082732 -0.725719350310744 0 0 0 1 0.18831313454073 "high" "low" 
"506" 9 1062 "b" "60" -0.90981086130922 15 -0.815432183866877 "essp" 1 1 18 113.359788501524 0.117593485367755 "A" -0.417014916407198 -0.725719350310744 1 0 0 0 -0.377515552779032 "low" "low" 
"507" 9 1069 "a" "5" 0.956696344366465 14 -0.651495897964651 "essp" 1 1 35 346.956377329002 1.64843457194995 "A" -1.14711619303812 -0.725719350310744 1 0 0 0 -1.15717287853162 "low" "low" 
"508" 9 1071 "b" "15" -0.287641792750658 13 -0.604656959135444 "essp" 1 1 24 77.3056920074998 -0.11868176389718 "N" -1.33409983170254 -0.725719350310744 0 0 1 0 -1.36593805179706 "low" "low" 
"509" 9 1072 "c" "7" -2.15414899842634 12 -0.58123748972084 "essp" 1 1 16 -139.06640559289 -1.53664466592089 "A" -0.147860327842704 -0.725719350310744 1 0 0 0 -0.103311550840017 "low" "low" 
"510" 9 1073 "a" "68" 1.57886541292503 15 -0.557818020306237 "essp" 1 1 21 322.269063609821 1.48664987146113 "A" -0.164133765238605 -0.725719350310744 1 0 0 0 -0.119700107187281 "low" "low" 
"511" 9 1074 "b" "6" -0.287641792750658 13 -0.534398550891633 "essp" 1 1 27 189.708352923917 0.617932638032723 "N" -0.147958588721166 -0.725719350310744 0 0 1 0 -0.103410434562367 "low" "low" 
"512" 9 1075 "c" "58" 0.956696344366465 14 -0.510979081477029 "essp" 1 1 42 59.621851287345 -0.234570228188847 "N" 0.331892001377124 -0.725719350310744 0 0 1 0 0.369318498167448 "high" "low" 
"513" 9 1077 "a" "62" -0.90981086130922 13 -0.464140142647822 "essp" 0 1 20 201.038451124225 0.692182779813914 "N" -0.485076176187595 -0.725719350310744 0 0 1 0 -0.447935304965187 "low" "low" 
"514" 9 1078 "c" "37" 0.956696344366465 13 -0.440720673233218 "essp" 0 1 23 446.360614043825 2.29986570160476 "A" -1.14300341752557 -0.725719350310744 1 0 0 0 -1.15262466279569 "low" "low" 
"515" 9 1079 "c" "31" -1.53197992986778 12 -0.417301203818614 "essp" 1 1 30 249.322948190633 1.00860817080627 "A" -0.810376328385148 -0.725719350310744 1 0 0 0 -0.790791351783701 "low" "low" 
"516" 9 1080 "b" "63" -1.53197992986778 11 -0.393881734404011 "essp" 1 1 19 -51.5634117260206 -0.963206590978434 "B" -0.206606270469093 -0.725719350310744 0 0 0 1 -0.162586899533478 "low" "low" 
"517" 9 1081 "b" "18" 0.334527275807903 13 -0.370462264989407 "essp" 0 1 28 258.805440831308 1.07075029972357 "A" -0.84046443740074 -0.725719350310744 1 0 0 0 -0.823042517533073 "low" "low" 
"518" 9 1083 "c" "61" -0.90981086130922 13 -0.323623326160199 "essp" 1 1 20 -67.5295478884128 -1.06783832962684 "N" -0.594913678890949 -0.725719350310744 0 0 1 0 -0.562525493326643 "low" "low" 
"519" 9 1085 "c" "4" -0.90981086130922 12 -0.276784387330992 "essp" 0 1 28 25.6381785294719 -0.457277258252279 "A" 0.343627898844717 -0.725719350310744 1 0 0 0 0.380632785295906 "high" "low" 
"520" 9 1086 "b" "12" -0.287641792750658 13 -0.253364917916388 "essp" 1 1 44 345.378836915155 1.63809639152796 "A" -1.31595204309086 -0.725719350310744 1 0 0 0 -1.34550408928534 "low" "low" 
"521" 9 1089 "c" "34" -0.90981086130922 13 -0.183106509672577 "essp" 1 1 11 143.583796731454 0.315662103714518 "N" -0.663998197254633 -0.725719350310744 0 0 1 0 -0.635207378591142 "low" "low" 
"522" 9 1096 "a" "17" -0.90981086130922 13 -0.0191702237703513 "essp" 1 1 24 26.777206620569 -0.449812804214765 "C" -1.59696286988572 -0.725719350310744 0 1 0 0 -1.66619388859854 "low" "low" 
"523" 9 1097 "c" "1" 0.334527275807903 14 0.00424924564425242 "essp" 1 1 41 -56.8345951517533 -0.997750520765792 "A" -0.28342567003967 -0.725719350310744 1 0 0 0 -0.240577150136879 "low" "low" 
"524" 9 1099 "a" "65" -0.90981086130922 12 0.0510881844734598 "essp" 0 1 32 53.9981042381604 -0.271424632127919 "A" -1.22777754683625 -0.725719350310744 1 0 0 0 -1.24675136320998 "low" "low" 
"525" 9 1100 "a" "59" -0.287641792750658 16 0.0745076538880635 "essp" 1 1 13 -34.3495057393395 -0.850397775245098 "C" -1.01635603205836 -0.725719350310744 0 1 0 0 -1.01346911479376 "low" "low" 
"526" 9 1102 "a" "8" -0.287641792750658 13 0.121346592717271 "essp" 0 1 14 76.703956939793 -0.122625146673044 "C" -1.12720529306582 -0.725719350310744 0 1 0 0 -1.13517114351292 "low" "low" 
"527" 9 1104 "b" "54" -0.287641792750658 13 0.168185531546478 "essp" 0 1 14 -46.6659161668058 -0.931111569980773 "N" 1.16877921189567 -0.725719350310744 0 0 1 0 1.14866458125824 "high" "low" 
"528" 9 1106 "b" "3" -0.90981086130922 12 0.215024470375686 "essp" 0 1 20 179.539705209433 0.551293892174115 "N" -1.49454432953363 -0.725719350310744 0 0 1 0 -1.5482426816745 "low" "low" 
"529" 9 1109 "b" "51" 1.57886541292503 16 0.308702348034101 "essp" 1 1 23 144.512753362654 0.321749885157873 "A" -0.472662671802749 -0.725719350310744 1 0 0 0 -0.435058432946319 "low" "low" 
"530" 9 1111 "c" "67" 0.956696344366465 15 0.355541286863308 "essp" 1 1 33 239.894673491408 0.946821351240098 "B" 0.532579882342497 -0.725719350310744 0 0 0 1 0.561233580559179 "high" "low" 
"531" 9 1114 "a" "50" 0.334527275807903 13 0.425799695107119 "essp" 1 1 31 -28.9798858620531 -0.815208756566622 "N" 0.275153370602217 -0.725719350310744 0 0 1 0 0.314455661142857 "high" "low" 
"532" 9 1116 "b" "48" 0.956696344366465 13 0.472638633936327 "essp" 0 1 40 267.095964409982 1.12508103369198 "A" -0.351356326718627 -0.725719350310744 1 0 0 0 -0.310000665707197 "low" "low" 
"533" 9 1117 "c" "70" 0.956696344366465 17 0.49605810335093 "essp" 1 1 26 -94.7971433787049 -1.24653252939391 "A" 1.71713010356653 -0.725719350310744 1 0 0 0 1.63127554470625 "high" "low" 
"534" 9 1119 "b" "24" -0.90981086130922 12 0.542897042180138 "essp" 0 1 22 -49.7843763410982 -0.951547942727649 "A" 1.38624766308794 -0.725719350310744 1 0 0 0 1.3425684670996 "high" "low" 
"535" 9 1121 "b" "9" -0.90981086130922 12 0.589735981009345 "essp" 1 1 31 58.2406364763758 -0.243621817480629 "A" -1.05308220110754 -0.725719350310744 1 0 0 0 -1.05364400055952 "low" "low" 
"536" 9 1124 "a" "53" -0.90981086130922 13 0.659994389253156 "essp" 1 1 31 15.4782661227424 -0.523858758548863 "N" -1.07888741859433 -0.725719350310744 0 0 1 0 -1.0819592671963 "low" "low" 
"537" 9 1126 "b" "57" 0.334527275807903 16 0.706833328082364 "essp" 1 1 21 -15.9531433811832 -0.72983990458921 "A" 0.955219154650518 -0.725719350310744 1 0 0 0 0.95490604640277 "high" "low" 
"538" 9 1130 "c" "46" 0.334527275807903 14 0.823930675155382 "essp" 0 1 37 126.422244614599 0.203196381411502 "C" -1.0916861332481 -0.725719350310744 0 1 0 0 -1.09602962453171 "low" "low" 
"539" 9 1135 "c" "55" 2.20103448148359 16 0.941028022228401 "essp" 1 1 29 -25.5154983354 -0.792505399500221 "N" -1.00515269010241 -0.725719350310744 0 0 1 0 -1.00124250095916 "low" "low" 
"540" 9 1136 "c" "28" -1.53197992986778 11 0.964447491643004 "essp" 0 1 23 -104.193997678182 -1.30811343996487 "N" 1.05843607732454 -0.725719350310744 0 0 1 0 1.04897311312844 "high" "low" 
"541" 9 1137 "a" "11" 1.57886541292503 14 0.987866961057608 "essp" 0 1 17 230.098144104222 0.882621228425413 "B" -0.287936539373763 -0.725719350310744 0 0 0 1 -0.245173775329218 "low" "low" 
"542" 9 1138 "c" "52" 0.956696344366465 15 1.01128643047221 "essp" 0 1 25 -110.375995217639 -1.34862625686024 "N" -1.01727086702187 -0.725719350310744 0 0 1 0 -1.01446809981474 "low" "low" 
"543" 9 1139 "c" "16" -0.90981086130922 11 1.03470589988682 "essp" 1 1 28 -8.13765203038688 -0.678622224863317 "A" 1.07430085219843 -0.725719350310744 1 0 0 0 1.06336141254202 "high" "low" 
"544" 9 1140 "a" "20" -0.287641792750658 13 1.08154483871602 "essp" 1 1 22 8.69252059260817 -0.56832814961644 "A" 0.964678189094669 -0.725719350310744 1 0 0 0 0.96355967771823 "high" "low" 
"545" 9 1141 "a" "29" 0.334527275807903 14 1.10496430813063 "essp" 1 1 26 166.55591590975 0.466206527588669 "A" -1.11095948169378 -0.725719350310744 1 0 0 0 -1.11725147734234 "low" "low" 
"546" 9 1142 "a" "41" -1.53197992986778 12 1.12838377754523 "essp" 0 1 38 111.436824638218 0.104991622880219 "N" -0.296497495609362 -0.725719350310744 0 0 1 0 -0.253902698243513 "low" "low" 
"547" 9 1143 "a" "23" -0.90981086130922 13 1.15180324695983 "essp" 1 1 10 -58.1887200733138 -1.00662458042863 "N" -0.139923441979356 -0.725719350310744 0 0 1 0 -0.0953272507332443 "low" "low" 
"548" 9 1146 "b" "33" 0.334527275807903 16 1.22206165520365 "essp" 0 1 21 46.7990788480744 -0.318602392324714 "B" 0.845228482893619 -0.725719350310744 0 0 0 1 0.853784415375795 "high" "low" 
"549" 9 1149 "c" "25" 0.334527275807903 13 1.29232006344746 "essp" 0 1 16 -39.0595437312549 -0.881264320486957 "A" -1.1300407617346 -0.725719350310744 1 0 0 0 -1.13830171341041 "low" "low" 
"550" 9 1150 "a" "26" 1.57886541292503 17 1.31573953286206 "essp" 0 1 30 71.4724413353661 -0.15690911919401 "N" 0.326032338988974 -0.725719350310744 0 0 1 0 0.363665042634038 "high" "low" 
"551" 9 1153 "c" "40" -0.287641792750658 13 1.40941741052047 "essp" 0 1 20 178.789657660647 0.546378565240898 "A" -0.56607382091111 -0.725719350310744 1 0 0 0 -0.532323519958244 "low" "low" 
"552" 9 1155 "a" "56" 0.334527275807903 13 1.45625634934968 "essp" 0 1 14 -54.2398931293425 -0.980746520479307 "A" -1.69525595359385 -0.725719350310744 1 0 0 0 -1.78057969749707 "low" "low" 
"553" 9 1156 "c" "22" -0.287641792750658 12 1.47967581876429 "essp" 1 1 24 -60.5805177913953 -1.02229887702693 "N" -1.19577670389551 -0.725719350310744 0 0 1 0 -1.21112664224458 "low" "low" 
"554" 9 1159 "b" "42" -0.90981086130922 12 1.5499342270081 "essp" 1 1 35 202.520011005898 0.701891965853323 "C" 0.721583952905925 -0.725719350310744 0 1 0 0 0.739003986256592 "high" "low" 
"555" 9 1160 "a" "14" 0.334527275807903 15 1.5733536964227 "essp" 1 1 35 18.7430585843109 -0.502463418555161 "A" 0.999195991963227 -0.725719350310744 1 0 0 0 0.995081556013296 "high" "low" 
"556" 9 1165 "c" "64" 0.334527275807903 13 1.69045104349572 "essp" 1 1 14 -86.338132717696 -1.1910976399689 "N" -0.74622743428786 -0.725719350310744 0 0 1 0 -0.722340669298567 "low" "low" 
"557" 9 1166 "c" "19" 0.334527275807903 14 1.71387051291032 "essp" 1 1 27 170.048820840687 0.489096769294006 "A" -0.0525346041003972 -0.725719350310744 1 0 0 0 -0.00779237185285932 "high" "low" 
"558" 9 1171 "b" "27" 0.334527275807903 15 1.83096785998334 "essp" 1 1 11 190.991778575421 0.626343380367437 "N" -0.571105407792458 -0.725719350310744 0 0 1 0 -0.537586861767198 "low" "low" 
"559" 10 1181 "b" "50" 0.334527275807903 13 -1.63511361337801 "essp" 0 1 46 47.2436925078852 -0.303947427270637 "C" 0.775159503307917 0.610265948191306 0 1 0 0 0.788883844499911 "high" "high" 
"560" 10 1184 "b" "20" -0.287641792750658 13 -1.54143573571959 "essp" 1 1 36 32.499147023612 -0.385347492501191 "A" 0.804270169078733 0.610265948191306 1 0 0 0 0.8158931478416 "high" "high" 
"561" 10 1186 "a" "64" 0.334527275807903 13 -1.49459679689038 "essp" 1 1 59 84.6876573195464 -0.0972309041054586 "A" 0.0957006473997442 0.610265948191306 1 0 0 0 0.139136772829045 "high" "high" 
"562" 10 1189 "c" "42" -0.90981086130922 12 -1.42433838864657 "essp" 0 1 19 -101.555100472202 -1.12541943993633 "N" 0.191322442417595 0.610265948191306 0 0 1 0 0.23289885325045 "high" "high" 
"563" 10 1191 "b" "23" -0.90981086130922 13 -1.37749944981737 "essp" 1 1 35 19.7167660387974 -0.455915055745206 "B" -1.07888741859433 0.610265948191306 0 0 0 1 -1.0819592671963 "low" "high" 
"564" 10 1193 "a" "40" -0.287641792750658 13 -1.33066051098816 "essp" 1 1 48 50.4160267987469 -0.286433952983844 "N" 0.0787130080703918 0.610265948191306 0 0 1 0 0.122396717886977 "high" "high" 
"565" 10 1196 "a" "52" 0.956696344366465 15 -1.26040210274435 "essp" 1 1 59 172.307909433729 0.386493348040497 "N" 1.00999305929728 0.610265948191306 0 0 1 0 1.00492323602382 "high" "high" 
"566" 10 1198 "b" "56" 0.334527275807903 13 -1.21356316391514 "essp" 1 1 50 41.5585021118598 -0.335333601200393 "A" 0.340913486981867 0.610265948191306 1 0 0 0 0.378016908825506 "high" "high" 
"567" 10 1201 "c" "39" -0.90981086130922 12 -1.14330475567133 "essp" 0 1 31 289.217636709098 1.03191571365032 "N" 0.253748890807408 0.610265948191306 0 0 1 0 0.293688481504699 "high" "high" 
"568" 10 1204 "c" "3" -0.90981086130922 12 -1.04962687801291 "essp" 0 1 46 -33.5573236427744 -0.750024791430428 "N" 0.569208168637057 0.610265948191306 0 0 1 0 0.595906982309261 "high" "high" 
"569" 10 1209 "b" "14" 0.334527275807903 15 -0.909110061525292 "essp" 1 1 16 183.913658203983 0.450565089550312 "N" 1.04759480516599 0.610265948191306 0 0 1 0 1.0391301066138 "high" "high" 
"570" 10 1213 "a" "10" -0.90981086130922 12 -0.815432183866877 "essp" 1 1 36 566.573607029407 2.56311205335693 "N" -0.543760335750679 0.610265948191306 0 0 1 0 -0.509012172444525 "low" "high" 
"571" 10 1215 "c" "36" 0.334527275807903 14 -0.76859324503767 "essp" 1 1 25 467.684887708305 2.01717808666468 "A" -0.954240353081641 0.610265948191306 1 0 0 0 -0.945848319152988 "low" "high" 
"572" 10 1219 "b" "2" 0.956696344366465 13 -0.674915367379255 "essp" 1 1 34 215.063038542766 0.622531162982197 "N" 0.922646798319865 0.610265948191306 0 0 1 0 0.925055616606219 "high" "high" 
"573" 10 1220 "b" "59" -0.287641792750658 16 -0.651495897964651 "essp" 1 1 20 240.651061108127 0.763794704009141 "N" -1.22777754683625 0.610265948191306 0 0 1 0 -1.24675136320998 "low" "high" 
"574" 10 1222 "b" "5" 0.956696344366465 14 -0.604656959135444 "essp" 1 1 48 234.354110223187 0.729031190048372 "A" -0.985861356018299 0.610265948191306 1 0 0 0 -0.980220539469073 "low" "high" 
"575" 10 1225 "a" "46" 0.334527275807903 14 -0.534398550891633 "essp" 1 1 49 -34.404173901066 -0.754699989207055 "A" -0.579880569279865 0.610265948191306 1 0 0 0 -0.546772157123987 "low" "high" 
"576" 10 1230 "c" "33" 0.334527275807903 16 -0.417301203818614 "essp" 1 1 19 6.59088148611134 -0.52837899571114 "B" 0.905450408989014 0.610265948191306 0 0 0 1 0.909263957833325 "high" "high" 
"577" 10 1231 "c" "30" -0.90981086130922 13 -0.393881734404011 "essp" 0 1 25 410.766850629657 1.70295124691985 "N" 0.904893120125275 0.610265948191306 0 0 1 0 0.90875181814326 "high" "high" 
"578" 10 1232 "a" "70" 0.956696344366465 17 -0.370462264989407 "essp" 1 1 45 228.56510600936 0.697071892209854 "B" 2.13926625508875 0.610265948191306 0 0 0 1 1.98907336436591 "high" "high" 
"579" 10 1233 "b" "17" -0.90981086130922 13 -0.323623326160199 "essp" 1 1 17 149.686713781125 0.261608738767246 "N" 0.739614468020213 0.610265948191306 0 0 1 0 0.755815665600421 "high" "high" 
"580" 10 1234 "b" "38" 1.57886541292503 15 -0.300203856745596 "essp" 0 1 20 173.263784154971 0.391770436082601 "N" -0.298357483034084 0.610265948191306 0 0 1 0 -0.255800082837341 "low" "high" 
"581" 10 1236 "c" "24" -0.90981086130922 12 -0.253364917916388 "essp" 0 1 39 -99.26390716677 -1.11277047190155 "B" -0.119168752662443 0.610265948191306 0 0 0 1 -0.0744755608318287 "low" "high" 
"582" 10 1239 "b" "26" 1.57886541292503 17 -0.159687040257974 "essp" 1 1 27 77.1714226243641 -0.138725706039405 "N" 0.827235072844021 0.610265948191306 0 0 1 0 0.837154248588466 "high" "high" 
"583" 10 1242 "a" "28" -1.53197992986778 11 -0.0894286320141624 "essp" 0 1 36 97.92964610243 -0.0241259886735994 "A" 0.996206631651541 0.610265948191306 1 0 0 0 0.99235517531929 "high" "high" 
"584" 10 1246 "a" "22" -0.287641792750658 12 0.0510881844734598 "essp" 0 1 39 41.5316992208615 -0.335481571653463 "N" -0.0175977694300001 0.610265948191306 0 0 1 0 0.0270114436305293 "high" "high" 
"585" 10 1249 "b" "41" -1.53197992986778 12 0.121346592717271 "essp" 0 1 46 -35.601458795364 -0.761309827984341 "A" -0.868648818691478 0.610265948191306 1 0 0 0 -0.853337958302817 "low" "high" 
"586" 10 1251 "a" "61" -0.90981086130922 13 0.168185531546478 "essp" 0 1 34 168.825578457744 0.367268478145258 "N" -0.520064046147201 0.610265948191306 0 0 1 0 -0.484309432151581 "low" "high" 
"587" 10 1255 "c" "15" -0.287641792750658 13 0.261863409204893 "essp" 1 1 66 -56.4921392098741 -0.876640799038387 "A" -0.482143784178215 0.610265948191306 1 0 0 0 -0.444892111522562 "low" "high" 
"588" 10 1257 "b" "53" -0.90981086130922 13 0.378960756277912 "essp" 0 1 35 71.2547605909 -0.171389763129861 "A" -0.531874457748573 0.610265948191306 1 0 0 0 -0.496614624734183 "low" "high" 
"589" 10 1258 "b" "29" 0.334527275807903 14 0.402380225692515 "essp" 1 1 22 -123.405469365332 -1.24604855360481 "N" 0.0267989341640449 0.610265948191306 0 0 1 0 0.0710829258349325 "high" "high" 
"590" 10 1260 "c" "12" -0.287641792750658 13 0.449219164521723 "essp" 1 1 18 339.132913222065 1.30748248296786 "N" -0.740629272314214 0.610265948191306 0 0 1 0 -0.716386988291448 "low" "high" 
"591" 10 1264 "b" "65" -0.90981086130922 12 0.542897042180138 "essp" 1 1 22 73.6337632942549 -0.158256026627552 "N" -0.567762392360403 0.610265948191306 0 0 1 0 -0.534089590014413 "low" "high" 
"592" 10 1265 "c" "9" -0.90981086130922 12 0.566316511594741 "essp" 0 1 39 460.661004701881 1.9784014057894 "C" 0.222797534808022 0.610265948191306 0 1 0 0 0.263590098166351 "high" "high" 
"593" 10 1267 "a" "13" 2.20103448148359 16 0.613155450423949 "essp" 0 1 59 130.848989014528 0.157611499487695 "N" 0.641366758879369 0.610265948191306 0 0 1 0 0.663900535195634 "high" "high" 
"594" 10 1268 "c" "51" 1.57886541292503 16 0.636574919838552 "essp" 0 1 31 -100.536679768981 -1.11979705491519 "N" 0.241430080365127 0.610265948191306 0 0 1 0 0.281718891487798 "high" "high" 
"595" 10 1270 "c" "57" 0.334527275807903 16 0.68341385866776 "essp" 1 1 15 29.7085737461127 -0.400753382568224 "N" 1.54302045604723 0.610265948191306 0 0 1 0 1.48029085011665 "high" "high" 
"596" 10 1272 "a" "67" 0.956696344366465 15 0.730252797496967 "essp" 1 1 20 400.000947667792 1.64351603378993 "N" -0.22660789951263 0.610265948191306 0 0 1 0 -0.182840911635079 "low" "high" 
"597" 10 1273 "b" "71" 0.956696344366465 16 0.753672266911571 "essp" 1 1 41 -20.4785933890543 -0.677821175732598 "C" 1.63765599936148 0.610265948191306 0 1 0 0 1.56261061036297 "high" "high" 
"598" 10 1274 "b" "11" 1.57886541292503 14 0.777091736326175 "essp" 0 1 22 321.040070558671 1.20759750688791 "N" -0.100283985602806 0.610265948191306 0 0 1 0 -0.0555363598989611 "low" "high" 
"599" 10 1275 "a" "31" -1.53197992986778 12 0.800511205740778 "essp" 0 1 18 155.484145574822 0.29361456266192 "N" -0.340635066039571 0.610265948191306 0 0 1 0 -0.299015021443546 "low" "high" 
"600" 10 1277 "a" "58" 0.956696344366465 14 0.847350144569986 "essp" 0 1 55 -103.929125871133 -1.13852569828374 "A" -0.340635066039571 0.610265948191306 1 0 0 0 -0.299015021443546 "low" "high" 
"601" 10 1278 "c" "6" -0.287641792750658 13 0.87076961398459 "essp" 0 1 39 -111.563541435771 -1.18067294016525 "N" -0.172102412012919 0.610265948191306 0 0 1 0 -0.127733919564988 "low" "high" 
"602" 10 1281 "a" "1" 0.334527275807903 14 0.941028022228401 "essp" 0 1 14 286.229873818571 1.01542120085292 "N" -0.926332001327472 0.610265948191306 0 0 1 0 -0.915599561556563 "low" "high" 
"603" 10 1282 "c" "63" -1.53197992986778 11 0.964447491643004 "essp" 1 1 34 -52.9619161845685 -0.857151531984019 "N" -0.324855747413531 0.610265948191306 0 0 1 0 -0.282866253243614 "low" "high" 
"604" 10 1283 "a" "16" -0.90981086130922 11 0.987866961057608 "essp" 0 1 15 227.846917206284 0.693106994446096 "N" 0.985756415523803 0.610265948191306 0 0 1 0 0.982819041596089 "high" "high" 
"605" 10 1284 "c" "72" -1.53197992986778 11 1.01128643047221 "essp" 1 1 40 -125.416684578199 -1.25715184937576 "N" 1.08639753104681 0.610265948191306 0 0 1 0 1.07431983489932 "high" "high" 
"606" 10 1285 "c" "18" 0.334527275807903 13 1.03470589988682 "essp" 1 1 42 -4.75928881094071 -0.591039767692439 "A" -0.500470371615265 0.610265948191306 1 0 0 0 -0.46392481641574 "low" "high" 
"607" 10 1288 "c" "69" -1.53197992986778 12 1.10496430813063 "essp" 1 1 34 56.4226014193364 -0.253273516370204 "B" 0.337769205565913 0.610265948191306 0 0 0 1 0.374985999956731 "high" "high" 
"608" 10 1290 "a" "4" -0.90981086130922 12 1.15180324695983 "essp" 1 1 28 480.648639233763 2.0887469404439 "N" -0.450734273174644 0.610265948191306 0 0 1 0 -0.41234777581349 "low" "high" 
"609" 10 1291 "c" "60" -0.90981086130922 15 1.17522271637444 "essp" 1 1 16 -49.5256054023275 -0.838180725313497 "B" -0.0453107752999511 0.610265948191306 0 0 0 1 -0.000587131745696126 "high" "high" 
"610" 10 1292 "b" "44" 0.956696344366465 14 1.19864218578904 "essp" 0 1 20 260.142106965494 0.871398726519952 "C" 1.76254407099368 0.610265948191306 0 1 0 0 1.67032377286428 "high" "high" 
"611" 10 1293 "b" "68" 1.57886541292503 15 1.22206165520365 "essp" 1 1 27 -57.8309266426315 -0.884031829468761 "A" -0.219009869360371 0.610265948191306 1 0 0 0 -0.175142674037238 "low" "high" 
"612" 10 1296 "b" "62" -0.90981086130922 13 1.31573953286206 "essp" 0 1 35 -1.84602042167275 -0.574956515945313 "A" -0.287936539373763 0.610265948191306 1 0 0 0 -0.245173775329218 "low" "high" 
"613" 10 1298 "c" "48" 0.956696344366465 13 1.36257847169127 "essp" 0 1 44 -32.5666104490327 -0.744555370980584 "A" -0.126359117299573 0.610265948191306 1 0 0 0 -0.0816951166178522 "low" "high" 
"614" 10 1299 "a" "49" 0.334527275807903 13 1.38599794110587 "essp" 0 1 32 132.176829201468 0.164942093567243 "N" -0.854503248025481 0.610265948191306 0 0 1 0 -0.838122569352883 "low" "high" 
"615" 10 1300 "c" "21" 0.956696344366465 15 1.40941741052047 "essp" 1 1 19 -129.49401893556 -1.27966154850551 "N" 1.84294490975657 0.610265948191306 0 0 1 0 1.73912108612975 "high" "high" 
"616" 10 1301 "a" "37" 0.956696344366465 13 1.43283687993508 "essp" 1 1 44 551.385443678544 2.47926291139381 "C" 0.137503161170546 0.610265948191306 0 1 0 0 0.180223329322514 "high" "high" 
"617" 10 1302 "a" "34" -0.90981086130922 13 1.45625634934968 "essp" 0 1 33 500.420235950343 2.19789979728567 "N" -0.245531743710965 0.610265948191306 0 0 1 0 -0.20203747340949 "low" "high" 
"618" 10 1303 "a" "19" 0.334527275807903 14 1.47967581876429 "essp" 0 1 15 157.792887947173 0.306360413655453 "N" -0.246826941825654 0.610265948191306 0 0 1 0 -0.203352546380989 "low" "high" 
"619" 10 1305 "c" "66" -0.90981086130922 13 1.52651475759349 "essp" 1 1 56 -93.0418061575672 -1.0784201809034 "B" -1.04174666197066 0.610265948191306 0 0 0 1 -1.04122856130385 "low" "high" 
"620" 10 1307 "c" "45" -0.287641792750658 13 1.5733536964227 "essp" 0 1 14 61.5272816765936 -0.225092158975019 "N" -0.156729319732907 0.610265948191306 0 0 1 0 -0.112240295237631 "low" "high" 
"621" 10 1309 "b" "32" 1.57886541292503 15 1.62019263525191 "essp" 1 1 48 -125.402324711243 -1.25707257300144 "N" -0.351356326718627 0.610265948191306 0 0 1 0 -0.310000665707197 "low" "high" 
