"subj" "tid" "cond" "item" "nw" "cr" "trial" "expt" "acc" "sess" "nf" "p" "pc" "clust" "FPRT.c" "pcu" "isa" "isc" "isn" "isr"
"397" 7 839 "b" "38" 21 15 119 "essp" 1 1 35 91.3216850208802 -0.118387748276407 "B" 5.54517744447956 0.772916666666667 0 0 0 1
"398" 7 841 "a" "49" 19 13 122 "essp" 1 1 39 19.9562544888242 -0.481317448430813 "C" 5.52146091786225 0.772916666666667 0 1 0 0
"399" 7 842 "b" "29" 19 14 123 "essp" 0 1 15 347.332511334041 1.18355819021803 "N" 5.61312810638807 0.772916666666667 0 0 1 0
"400" 7 844 "a" "4" 17 12 125 "essp" 1 1 34 324.130465097211 1.06556392295275 "N" 6.6231450541107 0.772916666666667 0 0 1 0
"401" 7 846 "b" "14" 19 15 127 "essp" 1 1 30 141.937270954868 0.139018383644993 "N" 6.97728134163075 0.772916666666667 0 0 1 0
"402" 7 847 "c" "54" 18 13 129 "essp" 1 1 14 -43.2891047413131 -0.802952434591809 "N" 5.61129958782753 0.772916666666667 0 0 1 0
"403" 7 848 "a" "13" 22 16 130 "essp" 0 1 14 20.6126863853685 -0.477979156633111 "N" 6.53087762772588 0.772916666666667 0 0 1 0
"404" 7 852 "c" "42" 17 12 134 "essp" 1 1 19 -78.1098086950136 -0.980033516438647 "B" 5.84707972314625 0.772916666666667 0 0 0 1
"405" 7 853 "b" "44" 20 14 135 "essp" 0 1 44 260.479606965494 0.741866767564072 "A" 5.7476763167568 0.772916666666667 1 0 0 0
"406" 7 854 "c" "12" 18 13 136 "essp" 1 1 19 335.905338471234 1.12544517401688 "N" 5.83790534687021 0.772916666666667 0 0 1 0
"407" 7 860 "b" "8" 18 13 142 "essp" 1 1 16 47.5942664529566 -0.34076402753467 "N" 5.63478960316925 0.772916666666667 0 0 1 0
"408" 7 861 "a" "19" 19 14 143 "essp" 1 1 16 -56.2756052035118 -0.868995428849144 "B" 5.48063892334199 0.772916666666667 0 0 0 1
"409" 7 862 "c" "15" 18 13 144 "essp" 1 1 28 -108.48589792675 -1.13451146009493 "N" 5.91379951053613 0.772916666666667 0 0 1 0
"410" 7 863 "a" "28" 16 11 145 "essp" 1 1 16 338.346840672566 1.13786146093969 "N" 5.96868794966513 0.772916666666667 0 0 1 0
"411" 7 865 "c" "30" 17 13 147 "essp" 1 1 45 548.307308644924 2.20561778381732 "N" 5.90263333340137 0.772916666666667 0 0 1 0
"412" 7 868 "b" "35" 19 13 150 "essp" 0 1 18 95.048987580475 -0.0994325091605878 "B" 5.10848668444202 0.772916666666667 0 0 0 1
"413" 7 871 "a" "16" 17 11 153 "essp" 0 1 24 98.0599615734892 -0.0841201670320484 "N" 6.39359075395063 0.772916666666667 0 0 1 0
"414" 7 874 "a" "52" 20 15 156 "essp" 1 1 19 101.459697380716 -0.0668307723220034 "N" 6.26530121273771 0.772916666666667 0 0 1 0
"415" 7 877 "c" "9" 17 12 159 "essp" 1 1 31 431.129439715143 1.60970841259429 "N" 6.08921977515112 0.772916666666667 0 0 1 0
"416" 8 884 "c" "14" 19 15 11 "essp" 1 1 37 -100.81457510731 -1.25418935123344 "N" 6.56244409369372 0.884375 0 0 1 0
"417" 8 889 "b" "10" 17 12 16 "essp" 1 1 36 -13.2900263649834 -0.71500681761919 "C" 6.77352925114248 0.884375 0 1 0 0
"418" 8 892 "a" "30" 17 13 19 "essp" 1 1 82 129.960759540567 0.167469273907736 "N" 6.50206712255746 0.884375 0 0 1 0
"419" 8 893 "c" "23" 17 13 20 "essp" 1 1 23 48.2745483258859 -0.335747011773958 "B" 6.23048144757848 0.884375 0 0 0 1
"420" 8 894 "a" "63" 16 11 21 "essp" 0 1 21 279.104743698934 1.08624957506161 "A" 5.69035945432406 0.884375 1 0 0 0
"421" 8 895 "c" "68" 21 15 22 "essp" 1 1 94 110.441158120367 0.0472215456975857 "N" 6.23441072571837 0.884375 0 0 1 0
"422" 8 896 "a" "36" 19 14 23 "essp" 0 1 23 352.912375808311 1.54093099476205 "N" 5.4971682252932 0.884375 0 0 1 0
"423" 8 897 "c" "56" 19 13 24 "essp" 1 1 74 7.63343214588348 -0.58611082747733 "B" 5.43037286095826 0.884375 0 0 0 1
"424" 8 899 "c" "38" 21 15 26 "essp" 0 1 76 207.402650271485 0.64453902693328 "B" 6.40865054591748 0.884375 0 0 0 1
"425" 8 901 "a" "51" 21 16 28 "essp" 1 1 35 130.687286941423 0.171944942624258 "A" 5.62040086571715 0.884375 1 0 0 0
"426" 8 903 "c" "17" 17 13 31 "essp" 1 1 14 149.659678776094 0.288821664014235 "B" 5.67294375093874 0.884375 0 0 0 1
"427" 8 906 "b" "52" 20 15 34 "essp" 0 1 21 21.4023270657873 -0.501289508719797 "N" 5.34710753071747 0.884375 0 0 1 0
"428" 8 908 "a" "6" 18 13 36 "essp" 0 1 37 305.677122707759 1.24994493646605 "N" 5.64190707093811 0.884375 0 0 1 0
"429" 8 911 "a" "3" 17 12 42 "essp" 1 1 19 371.037830229976 1.65259027868198 "C" 5.64814672140977 0.884375 0 1 0 0
"430" 8 912 "c" "65" 17 12 43 "essp" 1 1 19 -54.5642679724818 -0.969270912467079 "N" 5.83790534687021 0.884375 0 0 1 0
"431" 8 914 "c" "44" 20 14 45 "essp" 0 1 21 27.5581586371098 -0.463367383889428 "C" 6.68651899692094 0.884375 0 1 0 0
"432" 8 915 "b" "43" 20 14 46 "essp" 0 1 36 224.079606965494 0.747275046626721 "N" 5.42934562895444 0.884375 0 0 1 0
"433" 8 917 "c" "41" 16 12 48 "essp" 0 1 26 -30.6860971636825 -0.822172837472537 "N" 6.51946491225777 0.884375 0 0 1 0
"434" 8 919 "a" "42" 17 12 50 "essp" 1 1 17 12.2912776480441 -0.557416832762403 "N" 6.10031895202006 0.884375 0 0 1 0
"435" 8 920 "c" "29" 19 14 51 "essp" 1 1 22 541.718013420355 2.70404127080606 "A" 5.33753807970132 0.884375 1 0 0 0
"436" 8 924 "b" "25" 19 13 55 "essp" 0 1 43 -123.41097509605 -1.39339125940161 "N" 6.85435450225502 0.884375 0 0 1 0
"437" 8 925 "a" "33" 19 16 59 "essp" 1 1 30 552.106105008145 2.76803563149921 "B" 6.69131094835803 0.884375 0 0 0 1
"438" 8 927 "b" "58" 20 14 61 "essp" 1 1 37 224.276290586228 0.748486688097276 "A" 5.39362754635236 0.884375 1 0 0 0
"439" 8 929 "b" "16" 17 11 63 "essp" 1 1 18 105.269893556148 0.0153647058761754 "B" 5.52146091786225 0.884375 0 0 0 1
"440" 8 930 "c" "8" 18 13 64 "essp" 1 1 13 336.103675238891 1.43738338566252 "B" 5.87410839553417 0.884375 0 0 0 1
"441" 8 931 "b" "64" 19 13 65 "essp" 1 1 30 57.8198149876596 -0.276944754159692 "C" 5.14749447681345 0.884375 0 1 0 0
"442" 8 934 "c" "20" 18 13 69 "essp" 1 1 20 -51.6474350846284 -0.951302178332474 "A" 5.90474536499606 0.884375 1 0 0 0
"443" 8 936 "c" "53" 17 13 71 "essp" 0 1 18 -128.123407225921 -1.4224215272725 "N" 6.53087762772588 0.884375 0 0 1 0
"444" 8 938 "b" "34" 17 13 73 "essp" 1 1 14 191.623821779147 0.547335798282424 "N" 5.42053499927229 0.884375 0 0 1 0
"445" 8 939 "a" "9" 17 12 74 "essp" 1 1 51 55.6548479690404 -0.290281725547307 "C" 6.42971947803914 0.884375 0 1 0 0
"446" 8 943 "a" "24" 17 12 78 "essp" 1 1 44 68.736944277027 -0.209691331952799 "N" 5.59842195899838 0.884375 0 0 1 0
"447" 8 944 "c" "50" 19 13 79 "essp" 0 1 43 -76.2374106802075 -1.10278522547357 "N" 6.68256642260511 0.884375 0 0 1 0
"448" 8 945 "c" "5" 20 14 80 "essp" 0 1 27 -106.691520319632 -1.29039343631613 "N" 6.04525665173 0.884375 0 0 1 0
"449" 8 946 "a" "15" 18 13 81 "essp" 0 1 61 -25.7357763711471 -0.791677090331007 "A" 5.75574221358691 0.884375 1 0 0 0
"450" 8 947 "c" "2" 20 13 82 "essp" 1 1 19 32.0133723279216 -0.435921673627308 "A" 6.16511825807863 0.884375 1 0 0 0
"451" 8 955 "b" "13" 22 16 91 "essp" 1 1 21 57.4125456801429 -0.279453678801355 "N" 7.15773548424991 0.884375 0 0 1 0
"452" 8 956 "a" "12" 18 13 92 "essp" 0 1 23 138.264046929586 0.218620494863117 "N" 5.76524695015791 0.884375 0 0 1 0
"453" 8 958 "b" "46" 19 14 94 "essp" 1 1 21 238.942905294645 0.838838281926219 "B" 5.79301360838414 0.884375 0 0 0 1
"454" 8 959 "b" "61" 17 13 95 "essp" 1 1 17 28.0829297373941 -0.460134606166097 "C" 5.18178355029209 0.884375 0 1 0 0
"455" 8 962 "a" "69" 16 12 99 "essp" 1 1 21 288.603888844263 1.14476770763384 "N" 5.71702770140622 0.884375 0 0 1 0
"456" 8 963 "b" "19" 19 14 100 "essp" 1 1 23 246.566631190384 0.885803160958573 "N" 6.07764224334903 0.884375 0 0 1 0
"457" 8 964 "a" "27" 19 15 101 "essp" 0 1 31 154.080571126773 0.316055942542107 "N" 6.19031540585315 0.884375 0 0 1 0
"458" 8 967 "c" "26" 21 17 104 "essp" 0 1 30 -79.6169143448486 -1.12360417712134 "A" 7.22983877815125 0.884375 1 0 0 0
"459" 8 970 "a" "66" 17 13 107 "essp" 0 1 25 34.3889997605485 -0.421286958722141 "N" 5.4380793089232 0.884375 0 0 1 0
"460" 8 971 "a" "60" 17 15 108 "essp" 0 1 14 31.5487456926774 -0.43878393992831 "N" 5.27811465923052 0.884375 0 0 1 0
"461" 8 972 "c" "71" 20 16 109 "essp" 1 1 23 -121.844491863553 -1.38374116225402 "N" 7.55058170930443 0.884375 0 0 1 0
"462" 8 974 "b" "22" 18 12 111 "essp" 1 1 24 126.584365106396 0.146669476232041 "C" 6.07660134774263 0.884375 0 1 0 0
"463" 8 975 "b" "55" 22 16 112 "essp" 1 1 25 -92.8475246045118 -1.20510946979151 "N" 5.2257466737132 0.884375 0 0 1 0
"464" 8 978 "a" "39" 17 12 115 "essp" 1 1 15 -35.7497345995603 -0.853366655677969 "N" 5.64897423816121 0.884375 0 0 1 0
"465" 8 979 "b" "7" 15 12 116 "essp" 1 1 20 223.831104904038 0.745744185022408 "C" 5.26785815906333 0.884375 0 1 0 0
"466" 8 980 "a" "45" 18 13 117 "essp" 1 1 21 251.24286119373 0.914610410778167 "N" 5.32787616878958 0.884375 0 0 1 0
"467" 8 981 "a" "57" 19 16 118 "essp" 1 1 24 -72.5729246144359 -1.08021068027764 "N" 6.72142570079064 0.884375 0 0 1 0
"468" 8 982 "a" "18" 19 13 119 "essp" 1 1 15 140.395627673201 0.231751794852208 "N" 5.62040086571715 0.884375 0 0 1 0
"469" 8 983 "a" "54" 18 13 120 "essp" 0 1 47 21.3196852381382 -0.501798611944603 "A" 5.65599181081985 0.884375 1 0 0 0
"470" 8 988 "b" "31" 16 12 125 "essp" 1 1 19 -133.598817945473 -1.4561520162241 "N" 5.5834963087817 0.884375 0 0 1 0
"471" 8 989 "c" "59" 18 16 126 "essp" 1 1 17 -1.08834126425185 -0.639840072043111 "N" 5.30219507978834 0.884375 0 0 1 0
"472" 8 990 "c" "11" 21 14 127 "essp" 1 1 21 342.524386090282 1.47693726162308 "N" 6.32076829425058 0.884375 0 0 1 0
"473" 8 992 "b" "70" 20 17 129 "essp" 0 1 27 -18.0430636493329 -0.744287227768843 "N" 7.15773548424991 0.884375 0 0 1 0
"474" 8 993 "b" "28" 16 11 130 "essp" 1 1 14 126.376261334042 0.145387482541753 "N" 5.40267738187228 0.884375 0 0 1 0
"475" 8 996 "b" "49" 19 13 133 "essp" 0 1 31 170.901812166005 0.419680805422239 "C" 5.74939298590825 0.884375 0 1 0 0
"476" 8 998 "c" "62" 17 13 135 "essp" 1 1 21 -81.2152221581207 -1.13345032507227 "N" 6.17831976993716 0.884375 0 0 1 0
"477" 8 1000 "b" "67" 20 15 137 "essp" 0 1 68 -3.55322148649495 -0.655024616063982 "A" 5.76832099579377 0.884375 1 0 0 0
"478" 8 1006 "b" "37" 20 13 143 "essp" 0 1 23 148.790001394608 0.283464140202749 "C" 5.53733426701854 0.884375 0 1 0 0
"479" 8 1011 "a" "48" 20 13 148 "essp" 1 1 19 47.5320368017493 -0.340321148408474 "N" 5.72358510195238 0.884375 0 0 1 0
"480" 8 1013 "c" "35" 19 13 150 "essp" 1 1 20 552.326690350107 2.76939451612377 "B" 5.21159818443612 0.884375 0 0 0 1
"481" 8 1014 "a" "72" 16 11 151 "essp" 1 1 16 234.734924326008 0.812915613684308 "C" 5.56068163101553 0.884375 0 1 0 0
"482" 8 1015 "c" "32" 21 15 152 "essp" 0 1 21 -62.3402707187251 -1.01717387137812 "A" 5.76627569073096 0.884375 1 0 0 0
"483" 8 1016 "a" "21" 20 15 153 "essp" 1 1 40 -49.850014853597 -0.940229426652369 "N" 6.81420029087341 0.884375 0 0 1 0
"484" 8 1017 "b" "1" 19 14 154 "essp" 1 1 13 139.712427189054 0.227543035443544 "N" 5.46383180502561 0.884375 0 0 1 0
"485" 8 1020 "b" "4" 17 12 157 "essp" 1 1 20 193.425483679977 0.558434680166017 "N" 5.63478960316925 0.884375 0 0 1 0
"486" 8 1021 "c" "47" 18 13 158 "essp" 0 1 21 194.927340331443 0.567686654453215 "N" 6.06747978851471 0.884375 0 0 1 0
"487" 8 1024 "b" "40" 18 13 161 "essp" 1 1 31 187.415319836995 0.521409920657274 "N" 6.07764224334903 0.884375 0 0 1 0
"488" 9 1033 "a" "44" 20 14 8 "essp" 1 1 42 180.791105885763 0.559494763516966 "A" 6.59330002940302 0.615625 1 0 0 0
"489" 9 1034 "c" "13" 22 16 9 "essp" 1 1 25 373.171821987718 1.82023365509591 "A" 6.34133038181803 0.615625 1 0 0 0
"490" 9 1035 "c" "10" 17 12 11 "essp" 1 1 28 393.122543163419 1.95097778897222 "N" 5.72142761788868 0.615625 0 0 1 0
"491" 9 1039 "a" "2" 20 13 18 "essp" 0 1 47 387.866237454935 1.91653135812932 "A" 6.4393503711001 0.615625 1 0 0 0
"492" 9 1040 "b" "72" 16 11 19 "essp" 0 1 30 -14.7812494215693 -0.722160068888272 "A" 5.96440528787313 0.615625 1 0 0 0
"493" 9 1042 "c" "49" 19 13 22 "essp" 0 1 35 -68.7542719477407 -1.07586437966103 "A" 5.66201468040655 0.615625 1 0 0 0
"494" 9 1043 "a" "38" 21 15 23 "essp" 1 1 51 59.8123569037077 -0.233321777489218 "A" 6.9132519941556 0.615625 1 0 0 0
"495" 9 1044 "c" "43" 20 14 24 "essp" 0 1 41 -125.697218937261 -1.44903165611903 "A" 5.83790534687021 0.615625 1 0 0 0
"496" 9 1045 "b" "69" 16 12 25 "essp" 1 1 14 -26.8198406697808 -0.801053216257568 "N" 5.62040086571715 0.615625 0 0 1 0
"497" 9 1048 "b" "21" 20 15 32 "essp" 1 1 23 -1.54089874297841 -0.635391366822537 "A" 6.01869837023979 0.615625 1 0 0 0
"498" 9 1050 "a" "47" 18 13 34 "essp" 1 1 16 147.903670319062 0.343971763585607 "C" 5.72830259191641 0.615625 0 1 0 0
"499" 9 1051 "a" "35" 19 13 35 "essp" 0 1 70 294.49966765084 1.30466719569965 "C" 5.14809582253706 0.615625 0 1 0 0
"500" 9 1054 "b" "66" 17 13 38 "essp" 0 1 24 124.645702304612 0.191554071162748 "N" 5.36597601502185 0.615625 0 0 1 0
"501" 9 1055 "b" "39" 17 12 39 "essp" 0 1 37 -2.50384933217452 -0.641701922698756 "A" 5.79148149353794 0.615625 1 0 0 0
"502" 9 1057 "b" "30" 17 13 41 "essp" 0 1 35 -112.549163506344 -1.3628677974628 "C" 5.29831736654804 0.615625 0 1 0 0
"503" 9 1058 "a" "71" 20 16 42 "essp" 0 1 29 167.51126172122 0.472467246666088 "A" 6.42144977247636 0.615625 1 0 0 0
"504" 9 1059 "b" "45" 18 13 43 "essp" 0 1 30 256.858159531933 1.05798907647464 "A" 6.02679558047241 0.615625 1 0 0 0
"505" 9 1060 "a" "32" 21 15 44 "essp" 0 1 36 478.981975043772 2.51364502077039 "B" 6.11368217983223 0.615625 0 0 0 1
"506" 9 1062 "b" "60" 17 15 46 "essp" 1 1 18 113.359788501524 0.117593485367755 "A" 5.8111409929767 0.615625 1 0 0 0
"507" 9 1069 "a" "5" 20 14 53 "essp" 1 1 35 346.956377329002 1.64843457194995 "A" 5.41864161274586 0.615625 1 0 0 0
"508" 9 1071 "b" "15" 18 13 55 "essp" 1 1 24 77.3056920074998 -0.11868176389718 "N" 5.31811999384422 0.615625 0 0 1 0
"509" 9 1072 "c" "7" 15 12 56 "essp" 1 1 16 -139.06640559289 -1.53664466592089 "A" 5.95583736946483 0.615625 1 0 0 0
"510" 9 1073 "a" "68" 21 15 57 "essp" 1 1 21 322.269063609821 1.48664987146113 "A" 5.94708883786167 0.615625 1 0 0 0
"511" 9 1074 "b" "6" 18 13 58 "essp" 1 1 27 189.708352923917 0.617932638032723 "N" 5.95578454482922 0.615625 0 0 1 0
"512" 9 1075 "c" "58" 20 14 59 "essp" 1 1 42 59.621851287345 -0.234570228188847 "N" 6.21375020691666 0.615625 0 0 1 0
"513" 9 1077 "a" "62" 17 13 61 "essp" 0 1 20 201.038451124225 0.692182779813914 "N" 5.77455154554441 0.615625 0 0 1 0
"514" 9 1078 "c" "37" 20 13 62 "essp" 0 1 23 446.360614043825 2.29986570160476 "A" 5.42085262358966 0.615625 1 0 0 0
"515" 9 1079 "c" "31" 16 12 63 "essp" 1 1 30 249.322948190633 1.00860817080627 "A" 5.59967154983241 0.615625 1 0 0 0
"516" 9 1080 "b" "63" 16 11 64 "essp" 1 1 19 -51.5634117260206 -0.963206590978434 "B" 5.92425579741453 0.615625 0 0 0 1
"517" 9 1081 "b" "18" 19 13 65 "essp" 0 1 28 258.805440831308 1.07075029972357 "A" 5.5834963087817 0.615625 1 0 0 0
"518" 9 1083 "c" "61" 17 13 67 "essp" 1 1 20 -67.5295478884128 -1.06783832962684 "N" 5.71550336535753 0.615625 0 0 1 0
"519" 9 1085 "c" "4" 17 12 69 "essp" 0 1 28 25.6381785294719 -0.457277258252279 "A" 6.22005937610993 0.615625 1 0 0 0
"520" 9 1086 "b" "12" 18 13 70 "essp" 1 1 44 345.378836915155 1.63809639152796 "A" 5.32787616878958 0.615625 1 0 0 0
"521" 9 1089 "c" "34" 17 13 73 "essp" 1 1 11 143.583796731454 0.315662103714518 "N" 5.67836381840808 0.615625 0 0 1 0
"522" 9 1096 "a" "17" 17 13 80 "essp" 1 1 24 26.777206620569 -0.449812804214765 "C" 5.17680592841949 0.615625 0 1 0 0
"523" 9 1097 "c" "1" 19 14 81 "essp" 1 1 41 -56.8345951517533 -0.997750520765792 "A" 5.88295801081115 0.615625 1 0 0 0
"524" 9 1099 "a" "65" 17 12 83 "essp" 0 1 32 53.9981042381604 -0.271424632127919 "A" 5.37527840768417 0.615625 1 0 0 0
"525" 9 1100 "a" "59" 18 16 84 "essp" 1 1 13 -34.3495057393395 -0.850397775245098 "C" 5.48893772615669 0.615625 0 1 0 0
"526" 9 1102 "a" "8" 18 13 86 "essp" 0 1 14 76.703956939793 -0.122625146673044 "C" 5.42934562895444 0.615625 0 1 0 0
"527" 9 1104 "b" "54" 18 13 88 "essp" 0 1 14 -46.6659161668058 -0.931111569980773 "N" 6.66365725675422 0.615625 0 0 1 0
"528" 9 1106 "b" "3" 17 12 90 "essp" 0 1 20 179.539705209433 0.551293892174115 "N" 5.23186570560252 0.615625 0 0 1 0
"529" 9 1109 "b" "51" 21 16 94 "essp" 1 1 23 144.512753362654 0.321749885157873 "A" 5.78122499337075 0.615625 1 0 0 0
"530" 9 1111 "c" "67" 20 15 96 "essp" 1 1 33 239.894673491408 0.946821351240098 "B" 6.32163916892785 0.615625 0 0 0 1
"531" 9 1114 "a" "50" 19 13 99 "essp" 1 1 31 -28.9798858620531 -0.815208756566622 "N" 6.18324775728795 0.615625 0 0 1 0
"532" 9 1116 "b" "48" 20 13 101 "essp" 0 1 40 267.095964409982 1.12508103369198 "A" 5.84643877505772 0.615625 1 0 0 0
"533" 9 1117 "c" "70" 20 17 102 "essp" 1 1 26 -94.7971433787049 -1.24653252939391 "A" 6.95844839329766 0.615625 1 0 0 0
"534" 9 1119 "b" "24" 17 12 104 "essp" 0 1 22 -49.7843763410982 -0.951547942727649 "A" 6.78056738284879 0.615625 1 0 0 0
"535" 9 1121 "b" "9" 17 12 106 "essp" 1 1 31 58.2406364763758 -0.243621817480629 "A" 5.46919389190869 0.615625 1 0 0 0
"536" 9 1124 "a" "53" 17 13 109 "essp" 1 1 31 15.4782661227424 -0.523858758548863 "N" 5.4553211153577 0.615625 0 0 1 0
"537" 9 1126 "b" "57" 19 16 111 "essp" 1 1 21 -15.9531433811832 -0.72983990458921 "A" 6.54884826683218 0.615625 1 0 0 0
"538" 9 1130 "c" "46" 19 14 116 "essp" 0 1 37 126.422244614599 0.203196381411502 "C" 5.44844058010849 0.615625 0 1 0 0
"539" 9 1135 "c" "55" 22 16 121 "essp" 1 1 29 -25.5154983354 -0.792505399500221 "N" 5.49496059574338 0.615625 0 0 1 0
"540" 9 1136 "c" "28" 16 11 122 "essp" 0 1 23 -104.193997678182 -1.30811343996487 "N" 6.60433725099865 0.615625 0 0 1 0
"541" 9 1137 "a" "11" 21 14 123 "essp" 0 1 17 230.098144104222 0.882621228425413 "B" 5.8805329864007 0.615625 0 0 0 1
"542" 9 1138 "c" "52" 20 15 124 "essp" 0 1 25 -110.375995217639 -1.34862625686024 "N" 5.48844591472219 0.615625 0 0 1 0
"543" 9 1139 "c" "16" 17 11 125 "essp" 1 1 28 -8.13765203038688 -0.678622224863317 "A" 6.61286608734617 0.615625 1 0 0 0
"544" 9 1140 "a" "20" 18 13 127 "essp" 1 1 22 8.69252059260817 -0.56832814961644 "A" 6.55393340402581 0.615625 1 0 0 0
"545" 9 1141 "a" "29" 19 14 128 "essp" 1 1 26 166.55591590975 0.466206527588669 "A" 5.4380793089232 0.615625 1 0 0 0
"546" 9 1142 "a" "41" 16 12 129 "essp" 0 1 38 111.436824638218 0.104991622880219 "N" 5.87593065228048 0.615625 0 0 1 0
"547" 9 1143 "a" "23" 17 13 130 "essp" 1 1 10 -58.1887200733138 -1.00662458042863 "N" 5.96010420597374 0.615625 0 0 1 0
"548" 9 1146 "b" "33" 19 16 133 "essp" 0 1 21 46.7990788480744 -0.318602392324714 "B" 6.48971774360536 0.615625 0 0 0 1
"549" 9 1149 "c" "25" 19 13 136 "essp" 0 1 16 -39.0595437312549 -0.881264320486957 "A" 5.42782129290575 0.615625 1 0 0 0
"550" 9 1150 "a" "26" 21 17 137 "essp" 0 1 30 71.4724413353661 -0.15690911919401 "N" 6.21060007702465 0.615625 0 0 1 0
"551" 9 1153 "c" "40" 18 13 141 "essp" 0 1 20 178.789657660647 0.546378565240898 "A" 5.7310075518935 0.615625 1 0 0 0
"552" 9 1155 "a" "56" 19 13 143 "essp" 0 1 14 -54.2398931293425 -0.980746520479307 "A" 5.12396397940326 0.615625 1 0 0 0
"553" 9 1156 "c" "22" 18 12 144 "essp" 1 1 24 -60.5805177913953 -1.02229887702693 "N" 5.39248192646044 0.615625 0 0 1 0
"554" 9 1159 "b" "42" 17 12 147 "essp" 1 1 35 202.520011005898 0.701891965853323 "C" 6.42324696353352 0.615625 0 1 0 0
"555" 9 1160 "a" "14" 19 15 148 "essp" 1 1 35 18.7430585843109 -0.502463418555161 "A" 6.57249002988922 0.615625 1 0 0 0
"556" 9 1165 "c" "64" 19 13 153 "essp" 1 1 14 -86.338132717696 -1.1910976399689 "N" 5.63415772590358 0.615625 0 0 1 0
"557" 9 1166 "c" "19" 19 14 154 "essp" 1 1 27 170.048820840687 0.489096769294006 "A" 6.00708407822497 0.615625 1 0 0 0
"558" 9 1171 "b" "27" 19 15 159 "essp" 1 1 11 190.991778575421 0.626343380367437 "N" 5.72830259191641 0.615625 0 0 1 0
"559" 10 1181 "b" "50" 19 13 11 "essp" 0 1 46 47.2436925078852 -0.303947427270637 "C" 6.45204895443723 0.773958333333333 0 1 0 0
"560" 10 1184 "b" "20" 18 13 15 "essp" 1 1 36 32.499147023612 -0.385347492501191 "A" 6.46769872610435 0.773958333333333 1 0 0 0
"561" 10 1186 "a" "64" 19 13 17 "essp" 1 1 59 84.6876573195464 -0.0972309041054586 "A" 6.08677472691231 0.773958333333333 1 0 0 0
"562" 10 1189 "c" "42" 17 12 20 "essp" 0 1 19 -101.555100472202 -1.12541943993633 "N" 6.13818060234682 0.773958333333333 0 0 1 0
"563" 10 1191 "b" "23" 17 13 22 "essp" 1 1 35 19.7167660387974 -0.455915055745206 "B" 5.4553211153577 0.773958333333333 0 0 0 1
"564" 10 1193 "a" "40" 18 13 24 "essp" 1 1 48 50.4160267987469 -0.286433952983844 "N" 6.07764224334903 0.773958333333333 0 0 1 0
"565" 10 1196 "a" "52" 20 15 27 "essp" 1 1 59 172.307909433729 0.386493348040497 "N" 6.57829448794535 0.773958333333333 0 0 1 0
"566" 10 1198 "b" "56" 19 13 29 "essp" 1 1 50 41.5585021118598 -0.335333601200393 "A" 6.21860011969173 0.773958333333333 1 0 0 0
"567" 10 1201 "c" "39" 17 12 32 "essp" 0 1 31 289.217636709098 1.03191571365032 "N" 6.17174079883912 0.773958333333333 0 0 1 0
"568" 10 1204 "c" "3" 17 12 36 "essp" 0 1 46 -33.5573236427744 -0.750024791430428 "N" 6.34133038181803 0.773958333333333 0 0 1 0
"569" 10 1209 "b" "14" 19 15 42 "essp" 1 1 16 183.913658203983 0.450565089550312 "N" 6.59850902861452 0.773958333333333 0 0 1 0
"570" 10 1213 "a" "10" 17 12 46 "essp" 1 1 36 566.573607029407 2.56311205335693 "N" 5.74300318780948 0.773958333333333 0 0 1 0
"571" 10 1215 "c" "36" 19 14 48 "essp" 1 1 25 467.684887708305 2.01717808666468 "A" 5.5223308543176 0.773958333333333 1 0 0 0
"572" 10 1219 "b" "2" 20 13 52 "essp" 1 1 34 215.063038542766 0.622531162982197 "N" 6.53133750485758 0.773958333333333 0 0 1 0
"573" 10 1220 "b" "59" 18 16 53 "essp" 1 1 20 240.651061108127 0.763794704009141 "N" 5.37527840768417 0.773958333333333 0 0 1 0
"574" 10 1222 "b" "5" 20 14 55 "essp" 1 1 48 234.354110223187 0.729031190048372 "A" 5.50533153593236 0.773958333333333 1 0 0 0
"575" 10 1225 "a" "46" 19 14 58 "essp" 1 1 49 -34.404173901066 -0.754699989207055 "A" 5.72358510195238 0.773958333333333 1 0 0 0
"576" 10 1230 "c" "33" 19 16 63 "essp" 1 1 19 6.59088148611134 -0.52837899571114 "B" 6.52209279817015 0.773958333333333 0 0 0 1
"577" 10 1231 "c" "30" 17 13 64 "essp" 0 1 25 410.766850629657 1.70295124691985 "N" 6.52179320201736 0.773958333333333 0 0 1 0
"578" 10 1232 "a" "70" 20 17 65 "essp" 1 1 45 228.56510600936 0.697071892209854 "B" 7.18538701558042 0.773958333333333 0 0 0 1
"579" 10 1233 "b" "17" 17 13 67 "essp" 1 1 17 149.686713781125 0.261608738767246 "N" 6.43294009273918 0.773958333333333 0 0 1 0
"580" 10 1234 "b" "38" 21 15 68 "essp" 0 1 20 173.263784154971 0.391770436082601 "N" 5.87493073085203 0.773958333333333 0 0 1 0
"581" 10 1236 "c" "24" 17 12 70 "essp" 0 1 39 -99.26390716677 -1.11277047190155 "B" 5.97126183979046 0.773958333333333 0 0 0 1
"582" 10 1239 "b" "26" 21 17 74 "essp" 1 1 27 77.1714226243641 -0.138725706039405 "N" 6.48004456192665 0.773958333333333 0 0 1 0
